Sample ID,SMILES
NCGC00411672-01,CC(C)[N]1C=CC2=C(N=C(C=C12)C3=CC=CN=C3)C(=O)NCC4=C(C)C=C(C)NC4=O
NCGC00411676-01,C[N]1C=CC2=C(N=C(C=C12)C3=CC=C(C)N=C3)C(=O)NCC4=CC=CN=C4
NCGC00411677-01,C[N]1C=CC2=C(N=C(C=C12)C3=CC=C(F)C=C3)C(=O)NCC4=CC=CN=C4
NCGC00411678-01,COC1=CC=CC=C1C2=NC(=C3C=C[N](C)C3=C2)C(=O)NCCC4=C[NH]C=N4
NCGC00411679-01,COC1=CC=C(C=C1)C2=NC(=C3C=C[N](C)C3=C2)C(=O)NCC4=CC=CN=C4
NCGC00411681-01,C[N]1C=CC2=C(N=C(C=C12)C3=CC=C(C=C3)[S+](C)([O-])=O)C(=O)NCCC4=C[NH]C=N4
NCGC00411683-01,COC1=C(OC)C(=CC=C1)C2=NC(=C3C=C[N](C)C3=C2)C(=O)NCC4=CC=CN=C4
NCGC00411684-01,C/C1=C/C(=C(/CNC(=O)C2=C3C=C[NH]C3=CC(=N2)C4=CC=CC=C4)C(=O)N1)C
NCGC00411688-01,C/C1=C/C(=C(/CNC(=O)C2=C3C=C[NH]C3=CC(=N2)C4=CC=CN=C4)C(=O)N1)C
NCGC00411696-01,C[N]1C=CC2=C(N=C(C=C12)C3=CC=N[N]3C)C(=O)NCC4=CC=CN=C4
NCGC00411697-01,CN(C)CC1=CC=C(C=C1)C2=NC(=C3C=C[N](C)C3=C2)C(=O)NCC4=CC=CN=C4
NCGC00411699-01,C[N]1C=CC2=C(N=C(C=C12)C3=CC=CC(=C3)F)C(=O)NCC4=CC=CN=C4
NCGC00411701-01,C[N]1C=CC2=C(N=C(C=C12)C3=C[N](CC4=CC=CC=C4)N=C3)C(=O)NCC5=CC=CN=C5
NCGC00411704-01,C[N]1C=CC2=C(N=C(C=C12)C3=CC=CC4=C3[NH]C=C4)C(=O)NCC5=CC=CN=C5
NCGC00411709-01,C[N]1C=CC2=C(N=C(C=C12)C3=CC=CC(=C3)O)C(=O)NCC4=CC=CN=C4
NCGC00411712-01,CN1CCN(CC1)C2=CC=C(C=C2)C3=NC(=C4C=C[N](C)C4=C3)C(=O)NCCC5=CC=CC=N5
NCGC00411713-01,C[N]1C=CC2=C(N=C(C=C12)C3=C[N](CC4=CC=CC=C4)N=C3)C(=O)NCCC5=C[NH]C=N5
NCGC00411715-01,COC1=CC=C(C=N1)C2=NC(=C3C=C[N](C)C3=C2)C(=O)NCCC4=C[NH]C=N4
NCGC00411722-01,C[N]1C=CC2=C(N=C(C=C12)C3=CC=CC=C3C#N)C(=O)NCC4CCC(=O)N4
NCGC00411729-01,CC(C)[N]1C=CC2=C(N=C(C=C12)C3=CC=C(C)N=C3)C(=O)NCC4=C(C)C=C(C)NC4=O
NCGC00411730-01,COC1=CC=CC=C1C2=NC(=C3C=C[N](C(C)C)C3=C2)C(=O)NCC4=C(C)C=C(C)NC4=O
NCGC00411741-01,COC1=CC=C(CNC(=O)C2=C3[N](C)C=NC3=CC(=C2)C4=CC=CN=C4OC)C=C1OC
NCGC00411742-01,C[N]1C=NC2=CC(=CC(=C12)C(=O)NCC3=C(C)C=C(C)NC3=O)NC4=CC=CC=N4
NCGC00411756-01,C[N]1C=NC2=CC(=CC(=C12)C(=O)NCC3=CC=NC(=C3)N)NC4=CC=CC=C4
NCGC00411775-01,C[N]1C=NC2=CC(=CC(=C12)C(=O)NCC3=CC=CN=C3)C4=CC=CC(=C4)C(F)(F)F
NCGC00411789-01,COC1CCN(CC1)C(=O)C2=C3[N](C)C=NC3=CC(=C2)C4=CC=CN=C4OC
NCGC00411793-01,C[N]1C=NC2=CC(=CC(=C12)C(=O)NCC3=CC=NC(=C3)N)C4=CC=CC(=C4)N5CCOCC5
NCGC00411804-01,COC1=CC(=CC=C1C2=CC(=C3[N](C)C=NC3=C2)C(=O)NCC4=CC=NC(=C4)N)F
NCGC00411805-01,COC1=CC=CC=C1C2=CC(=C3[N](C)C=NC3=C2)C(=O)NCC4=CC=NC(=C4)N
NCGC00411820-01,COC1=CC=C(C=N1)C2=CC(=C3[N](C)C=NC3=C2)C(=O)NCC4=CC=NC(=C4)N
NCGC00411825-01,COC1=CC=C(C=C1)C2=CC(=C3[N](C)C=NC3=C2)C(=O)NCC4=CC=NC(=C4)N
NCGC00411828-01,C[N]1C=NC2=CC(=CC(=C12)C(=O)NCC3=CC=NC(=C3)N)C4=CC=CC=C4C(F)(F)F
NCGC00411832-01,COC1=CC(=CC=N1)CNC(=O)C2=C3[N](C)C=NC3=CC(=C2)C4=CC=CN=C4OC
NCGC00411892-01,OC(C1=CC=CC(=C1)C(F)(F)F)C2=NC(=N[NH]2)NC3=CC=NC=C3
NCGC00411908-01,OC(C1=NC(=N[NH]1)NC2=CC=C3OCOC3=C2)C4=CC=CC=C4
NCGC00411920-01,COC1=CC=C(NC2=N[NH]C(=N2)C(O)C3=CC=CC=C3)C=C1OC
NCGC00411940-01,OC(C1=NC(=N[NH]1)NC2=CC=C3OCOC3=C2)C4=CC=CC(=C4)C(F)(F)F
NCGC00411977-01,C1CN(CCO1)C2=CC=C(C=N2)C3=C[N]4C=NC=C4C(=C3)C5=CC=NC=C5
NCGC00411980-01,FC(F)(F)C1=CC=CC=C1C2=C[N]3C=NC=C3C(=C2)N4CCOCC4=O
NCGC00411987-01,C1CN(CCO1)C2=CC=C(C=C2)C3=C[N]4C=NC=C4C(=C3)C5=C[NH]N=C5
NCGC00411988-01,OC1=CC=CC=C1C2=C[N]3C=NC=C3C(=C2)N4CCOCC4=O
NCGC00411993-01,C1CN(CCO1)C2=CC(=CC=C2)C3=C[N]4C=NC=C4C(=C3)C5=C[NH]N=C5
NCGC00411995-01,COC1=NC=CC=C1C2=NC(=C3C=C[N](CC4CCN(C)CC4)C3=C2)N5CCOCC5
NCGC00411997-01,O=C1COCCN1C2=CC(=C[N]3C=NC=C23)C4=CN=C5[NH]C=CC5=C4
NCGC00412000-01,COC1=CC=C(C=C1)C2=C[N]3C=NC=C3C(=C2)N4CCOCC4=O
NCGC00412003-01,CN(C)C1=CC(=CC=C1)C2=C[N]3C=NC=C3C(=C2)C4=CC=C(O)N=C4
NCGC00412005-01,COC1=CC=C(C=C1)C2=C[N]3C=NC=C3C(=C2)C/4=C/COCC4
NCGC00412009-01,COC1=CC=C(C=N1)C2=CC(=C[N]3C=NC=C23)C4=CC=C5C=N[NH]C5=C4
NCGC00412010-01,[NH]1C=CC2=C1C(=CC=C2)C3=C[N]4C=NC=C4C(=C3)C5=CC=NC=C5
NCGC00412012-01,COC1=CC=C(C=C1)C2=C[N]3C=NC=C3C(=C2)C4=CC=C(O)N=C4
NCGC00412014-01,OCC1=CC=C(C=C1)C2=C[N]3C=NC=C3C(=C2)C4=CC=C(O)N=C4
NCGC00412016-01,COCC[N]1C=CC2=C(N=C(C=C12)C3=CC=CC4=C3[NH]N=C4)C/5=C/COCC5
NCGC00412018-01,CC1=CC=C(C=N1)C2=C[N]3C=NC=C3C(=C2)C4=CC=C(O)N=C4
NCGC00412020-01,[NH]1C=CC2=C1C=CC=C2C3=C[N]4C=NC=C4C(=C3)C5=CC=NC=C5
NCGC00412024-01,C[N]1C=C(C=N1)C2=C[N]3C=NC=C3C(=C2)N4CCOCC4=O
NCGC00412025-01,OC1=CC=C(C=N1)C2=CC(=C[N]3C=NC=C23)C4=CC=CC5=C4[NH]N=C5
NCGC00412032-01,O=C1COCCN1C2=CC(=C[N]3C=NC=C23)C4=CC=CC5=C4C=C[NH]5
NCGC00412037-01,O=C1NCC2=CC=C(C=C12)C3=NC(=C4C=C[N](CC5=CC=CN=C5)C4=C3)C/6=C/COCC6
NCGC00412040-01,CC1=C(C(=NO1)C)C2=CC(=C[N]3C=NC=C23)C4=CC=C5CNC(=O)C5=C4
NCGC00412041-01,COC1=CC=C(C=C1OC)C2=C[N]3C=NC=C3C(=C2)N4CCOCC4=O
NCGC00412042-01,COC1=CC(=CC=C1C2=C[N]3C=NC=C3C(=C2)C4=CC=C(O)N=C4)F
NCGC00412043-01,FC1=CC(=CC=C1)C2=C[N]3C=NC=C3C(=C2)N4CCOCC4=O
NCGC00412045-01,COC1=CC=C(C=C1OC)C2=C[N]3C=NC=C3C(=C2)C4=CC=C(O)N=C4
NCGC00412047-01,OCC1=CC(=CC=C1)C2=C[N]3C=NC=C3C(=C2)C4=CC=C(O)N=C4
NCGC00412048-01,C1CN(CCO1)C2=CC(=CC=C2)C3=C[N]4C=NC=C4C(=C3)C5=CC=NC=C5
NCGC00412054-01,C[S+]([O-])(=O)N1CCC(CC1)C[N]2C=CC3=C(N=C(C=C23)C4=CC=C(CO)C=C4)N5CCOCC5
NCGC00412056-01,[F]C1=CC(=CC=C1)C2=C[N]3C=NC=C3C(=C2)C4=C[NH]N=C4
NCGC00412059-01,CN(C)CC1=CC=C(C=C1)C2=NC(=C3C=C[N](CC4=CC=CN=C4)C3=C2)C/5=C/COCC5
NCGC00412060-01,COCC[N]1C=CC2=C(N=C(C=C12)C3=CC=CC(=C3)C(N)=O)C/4=C/COCC4
NCGC00412062-01,CC1=CC=C(C=N1)C2=NC(=C3C=C[N](CC4=CC=CN=C4)C3=C2)C/5=C/COCC5
NCGC00412063-01,C[N]1C=C(C=N1)C2=C[N]3C=NC=C3C(=C2)C/4=C/COCC4
NCGC00412069-01,COC1=CC=C(C=C1OC)C2=C[N]3C=NC=C3C(=C2)C4=CC=CN=C4
NCGC00412070-01,COC1=CC=C(C=N1)C2=CC(=C[N]3C=NC=C23)C4=CC=C(N=C4)N5CCOCC5
NCGC00412081-01,COC1=CC=C(C=C1)C2=CC(=C[N]3C=NC=C23)C4=CC=C5C=N[NH]C5=C4
NCGC00412086-01,C1C\C(=C/CO1)C2=CC(=C[N]3C=NC=C23)C4=CC=CC5=C4C=C[NH]5
NCGC00412089-01,CN(C)CC1=CC=C(C=C1)C2=C[N]3C=NC=C3C(=C2)N4CCOCC4=O
NCGC00412092-01,C[S+]([O-])(=O)NC1=CC(=CC=C1)C2=NC(=C3C=C[N](CC4=CC=CN=C4)C3=C2)C/5=C/COCC5
NCGC00412093-01,CN(C)C1=CC(=CC=C1)C2=C[N]3C=NC=C3C(=C2)N4CCOCC4=O
NCGC00412097-01,OCC1=CC=C(C=C1)C2=C[N]3C=NC=C3C(=C2)C/4=C/COCC4
NCGC00412098-01,OC1=CC(=CC=C1)C2=C[N]3C=NC=C3C(=C2)C4=CC=NC=C4
NCGC00412113-01,COCC[N]1C=CC2=C(N=C(C=C12)C3=CC=CC(=C3)CO)C/4=C/COCC4
NCGC00412116-01,O=C1COCCN1C2=CC(=C[N]3C=NC=C23)C4=CC=CC=C4
NCGC00412118-01,CC1=C(C(=NO1)C)C2=CC(=C[N]3C=NC=C23)C4=CC=CC=C4C(F)(F)F
NCGC00412129-01,COC1=C(OC)C(=CC=C1)C2=C[N]3C=NC=C3C(=C2)C4=CC=CN=C4
NCGC00412130-01,[NH]1N=CC2=CC=C(C=C12)C3=C[N]4C=NC=C4C(=C3)C5=CC=CN=C5
NCGC00412134-01,C1C\C(=C/CO1)C2=C3C=C[N](CC4=CC=CN=C4)C3=CC(=N2)C5=CC=CC6=C5C=N[NH]6
NCGC00412135-01,CC(=O)NC1=CC(=CC=C1)C2=C[N]3C=NC=C3C(=C2)C/4=C/COCC4
NCGC00412140-01,CC1=C(C(=NO1)C)C2=CC(=C[N]3C=NC=C23)C4=CC=CC=C4O
NCGC00412142-01,COC1=CC=C(C=C1)C2=CC(=C[N]3C=NC=C23)C4=CC=CN=C4
NCGC00412149-01,COC1=CC=CC=C1C2=C[N]3C=NC=C3C(=C2)C4=CC=C(O)N=C4
NCGC00412156-01,COC1=CC=C(C=C1)C2=CC(=C[N]3C=NC=C23)C4=CC=CC(=C4)CO
NCGC00412160-01,CC1=C(C(=NO1)C)C2=CC(=C[N]3C=NC=C23)C4=CC=CC5=C4[NH]C=C5
NCGC00412163-01,CC(=O)NC1=CC(=CC=C1)C2=C[N]3C=NC=C3C(=C2)C4=C(C)ON=C4C
NCGC00412165-01,COC1=NC=CC=C1C2=C[N]3C=NC=C3C(=C2)C4=CC=CN=C4
NCGC00412166-01,OCC1=CC=C(C=C1)C2=C[N]3C=NC=C3C(=C2)C4=CC=CN=C4
NCGC00412168-01,FC(F)(F)C1=CC(=CC=C1)C2=C[N]3C=NC=C3C(=C2)N4CCOCC4=O
NCGC00412169-01,C[N]1C=C(C=N1)C2=C[N]3C=NC=C3C(=C2)C4=CC=CN=C4
NCGC00412170-01,OC1=CC=CC=C1C2=C[N]3C=NC=C3C(=C2)C4=CC=CN=C4
NCGC00412171-01,COC1=CC=C(C=C1)C2=C[N]3C=NC=C3C(=C2)C4=CC=NC=C4
NCGC00412176-01,COC1=CC=C(C=C1)C2=CC(=C[N]3C=NC=C23)C4=CC=CC(=C4)O
NCGC00412180-01,COC1=CC(=CC=C1)C2=C[N]3C=NC=C3C(=C2)C4=CC=C(OC)N=C4
NCGC00412181-01,CC1=C(C(=NO1)C)C2=CC(=C[N]3C=NC=C23)C4=CC=NC=C4
NCGC00412182-01,OCC1=CC=C(C=C1)C2=NC(=C3C=C[N](CC4=CC=CN=C4)C3=C2)C/5=C/COCC5
NCGC00412185-01,COC1=CC=C(C=C1)C2=C[N]3C=NC=C3C(=C2)C4=C(C)ON=C4C
NCGC00412200-01,COC1=CC(=CC=C1C2=C[N]3C=NC=C3C(=C2)C4=C(C)ON=C4C)F
NCGC00412203-01,COC1=CC=C(C=C1)C2=CC(=C[N]3C=NC=C23)C4=CN=C5[NH]C=CC5=C4
NCGC00412204-01,OCC1=CC=C(C=C1)C2=C[N]3C=NC=C3C(=C2)N4CCOCC4=O
NCGC00412205-01,[NH]1C=CC2=C1C(=CC=C2)C3=C[N]4C=NC=C4C(=C3)C5=CC=CN=C5
NCGC00412206-01,COC1=CC=C(C=C1)C2=CC(=C[N]3C=NC=C23)C4=CC=C(OC)N=C4
NCGC00412211-01,COC1=CC=C(C=N1)C2=C[N]3C=NC=C3C(=C2)N4CCOCC4=O
NCGC00412217-01,COC1=CC=C(C=N1)C2=CC(=C[N]3C=NC=C23)C4=C[N](C)N=C4
NCGC00412220-01,COC1=CC=C(C=C1)C2=CC(=C[N]3C=NC=C23)C4=CC=C(F)C=C4OC
NCGC00412221-01,CC1=C(C(=NO1)C)C2=CC(=C[N]3C=NC=C23)C4=CC=CC(=C4)N[S+](C)([O-])=O
NCGC00412225-01,COC1=CC=C(C=C1)C2=CC(=C[N]3C=NC=C23)C4=CC=C(OC)C(=C4)OC
NCGC00412228-01,COC1=CC=C(C=C1OC)C2=C[N]3C=NC=C3C(=C2)C4=C(C)ON=C4C
NCGC00412230-01,COC1=CC=C(C=C1)C2=CC(=C[N]3C=NC=C23)C4=CC=C(CO)C=C4
NCGC00412233-01,COC1=CC(=CC=C1)NC(=O)CC2=C[NH]C3=C2C=C(C=N3)C4=CC=CN=C4OC
NCGC00412257-01,C[S+]([O-])(=O)C1=CC(=CC=C1)NC(=O)CC2=C[NH]C3=C2C=C(C=N3)C4=CC=CC=C4
NCGC00412258-01,C[N]1C=C(C=N1)C2=CC3=C([NH]C=C3CC(=O)NC4=CC=CN=C4)N=C2
NCGC00412269-01,COC1=CC=C(C=C1)C2=CC3=C([NH]C=C3CC(=O)NC4=CC=NC=C4)N=C2
NCGC00412274-01,COC1=NC=CC=C1C2=CC3=C([NH]C=C3CC(=O)NC4=CC=CN=C4)N=C2
NCGC00412278-01,CC1=CC=CC=C1C2=CC3=C([NH]C=C3CC(=O)N4CCCC4)N=C2
NCGC00412280-01,O=C(CC1=C[NH]C2=C1C=C(C=N2)C3=CC=CC=C3)NC4=CC=CN=C4
NCGC00412283-01,COC1=CC=C(C=C1)C2=CC3=C([NH]C=C3CC(=O)NC4=CC=C(OC)N=C4)N=C2
NCGC00412292-01,O=C(CC1=C[NH]C2=C1C=C(C=N2)C3=CC=CC=C3)N4CCCC4
NCGC00412294-01,CNC(=O)C1=CC(=CC=C1)C2=CC3=C([NH]C=C3CC(=O)NCC(C)C)N=C2
NCGC00412295-01,CNC(=O)C1=CC(=CC=C1)C2=CC3=C([NH]C=C3CC(=O)NC4=CC=CN=C4)N=C2
NCGC00412306-01,O=C(CC1=C[NH]C2=C1C=C(C=N2)C3=CC=CN=C3)NCC4=CC=CC=C4
NCGC00412321-01,C[N]1C=C(C=N1)C2=CC3=C([NH]C=C3CC(=O)NC4=CC=CC=C4C)N=C2
NCGC00412331-01,COC1=CC=C(CNC(=O)CC2=C[NH]C3=C2C=C(C=N3)C4=CC=CC=C4)C=C1OC
NCGC00412342-01,ClC1=CC=CC=C1NC(=O)CC2=C[NH]C3=C2C=C(C=N3)C4=CC=CC=C4
NCGC00412350-01,C[N]1C=C(C=N1)C2=CC3=C([NH]C=C3CC(=O)NC4=CC=CC=C4Cl)N=C2
NCGC00412351-01,C[N]1C=C(C=N1)C2=CC3=C([NH]C=C3CC(=O)NCC4=CC=C5OCOC5=C4)N=C2
NCGC00412368-01,COC1=CC=C(C=C1)C2=CC3=C([NH]C=C3CC(=O)NC4=CC=C(F)C(=C4)Cl)N=C2
NCGC00412380-01,COC1=CC=C(OC)C(=C1)C2=CC3=C([NH]C=C3CC(=O)NCC4=CC=CN=C4)N=C2
NCGC00412390-01,O=C(CC1=C[NH]C2=C1C=C(C=N2)C3=CC=CC=C3)NC4CC4
NCGC00412411-01,COC1=NC=CC=C1C2=CC3=C([NH]C=C3CC(=O)NC4=CC=CC(=C4)Cl)N=C2
NCGC00412414-01,COC1=NC=CC=C1C2=CC3=C([NH]C=C3CC(=O)NC4=CC=CC=N4)N=C2
NCGC00412415-01,COC1=CC=C(NC(=O)CC2=C[NH]C3=C2C=C(C=N3)C4=CC=CC=C4)C=N1
NCGC00412427-01,CC(=O)NC1=CC(=CC=C1)C2=CC3=C([NH]C=C3CC(=O)N4CCOCC4)N=C2
NCGC00412448-01,COC1=CC=C(C=C1OC)C2=CC3=C([NH]C=C3CC(=O)NCC4=CC=CN=C4)N=C2
NCGC00412451-01,COC1=NC=CC=C1C2=CC3=C([NH]C=C3CC(=O)NC4=CC=CC=C4)N=C2
NCGC00412465-01,FC(F)(F)C1=CC=C(NC(=O)CC2=C[NH]C3=C2C=C(C=N3)C4=CC=CN=C4)C=C1
NCGC00412474-01,CNC(=O)C1=CC(=CC=C1)C2=CC3=C([NH]C=C3CC(=O)NC4=CC=C(OC)C=C4)N=C2
NCGC00412491-01,COC1=CC=CC=C1C2=N[N]3C(=CN=C3C=C2)NC4=CC=CN=C4OC
NCGC00412497-01,COC1=CC=C(C=C1OC)C2=N[N]3C(=CN=C3C=C2)NC4=CC(=CC(=C4)N5CCOCC5)F
NCGC00412498-01,OCC1=CC(=CC=C1)C2=N[N]3C(=CN=C3C=C2)NC4=CC=CC(=C4)C(F)(F)F
NCGC00412518-01,N(C1=CC=CN=C1)C2=CN=C3C=CC(=N[N]23)C4=CC=CC=C4
NCGC00412522-01,OCC1=CC(=CC=C1)C2=N[N]3C(=CN=C3C=C2)NC4=CC=CC=C4Cl
NCGC00412523-01,C[S+]([O-])(=O)NC1=CC(=CC=C1)NC2=CN=C3C=CC(=N[N]23)C4=CC=C(F)C=C4
NCGC00412527-01,COC1=CC=CC=C1C2=N[N]3C(=CN=C3C=C2)NC4=CN=CN=C4
NCGC00412535-01,COC1=CC=C(NC2=CN=C3C=CC(=N[N]23)C4=CC=C(F)C=C4)C=N1
NCGC00412538-01,CN(C)C1=N[N]2C(=CN=C2C=C1)NC3=CC(=CC(=C3)N4CCOCC4)F
NCGC00412539-01,COC1=CC=CC=C1C2=N[N]3C(=CN=C3C=C2)NC4=CC=C5OCOC5=C4
NCGC00412543-01,OCC1=CC(=CC=C1)C2=N[N]3C(=CN=C3C=C2)NC4=CC=C(OCCN5CCCC5)C=C4
NCGC00412545-01,COC1=CC=C(C=C1OC)C2=N[N]3C(=CN=C3C=C2)NC4=CN=CC=N4
NCGC00412549-01,CN(C)C1=N[N]2C(=CN=C2C=C1)NC3=CC=CC(=C3)N[S+](C)([O-])=O
NCGC00412551-01,COC1=CC=CC=C1C2=N[N]3C(=CN=C3C=C2)NC4=CN=CC=N4
NCGC00412552-01,COC1=CC=C(C=C1OC)C2=N[N]3C(=CN=C3C=C2)NC4=CC=C(C=C4)C(N)=O
NCGC00412553-01,COC1=CC=C(NC2=CN=C3C=CC(=N[N]23)N(C)CC4=CC=CN=C4)C=C1OC
NCGC00412566-01,COC1=CC=C(NC2=CN=C3C=CC(=N[N]23)C4=CC=CC(=C4)CO)C=N1
NCGC00412570-01,COC1=CC=C(C=C1OC)C2=N[N]3C(=CN=C3C=C2)NC4=CC=NC(=C4)N5CCOCC5
NCGC00412573-01,COC1=CC=CC=C1NC2=CN=C3C=CC(=N[N]23)C4=CC=C(OC)C(=C4)OC
NCGC00412581-01,FC1=CC=C(C=C1)C2=N[N]3C(=CN=C3C=C2)NC4=CC=C5OCOC5=C4
NCGC00412587-01,COC1=CC=CC=C1C2=N[N]3C(=CN=C3C=C2)NC4=CC=CC=C4
NCGC00412593-01,COC1=CC=CC=C1C2=N[N]3C(=CN=C3C=C2)NC4=CC=CC=C4F
NCGC00412594-01,COC1=CC=C(C=N1)C2=N[N]3C(=CN=C3C=C2)NC4=CC=CC=C4C
NCGC00412604-01,N(C1=CN=CC=N1)C2=CN=C3C=CC(=N[N]23)C4=CC=CC=C4
NCGC00412609-01,COC1=CC=C(NC2=CN=C3C=CC(=N[N]23)C4=CC=C(F)C=C4)C=C1OC
NCGC00412610-01,C[S+]([O-])(=O)NC1=CC(=CC=C1)NC2=CN=C3C=CC(=N[N]23)N4CCOCC4
NCGC00412612-01,FC1=CC=CC=C1NC2=CN=C3C=CC(=N[N]23)C4=CC=CC=C4
NCGC00412613-01,COC1=CC=C(NC2=CN=C3C=CC(=N[N]23)C4=CC=C(OC)N=C4)C=C1
NCGC00412618-01,FC1=CC=C(C=C1)C2=N[N]3C(=CN=C3C=C2)NC4=CC=C5OCCOC5=C4
NCGC00412621-01,COC1=CC=C(NC2=CN=C3C=CC(=N[N]23)C4=CC=C(F)C=C4)C=C1
NCGC00412624-01,COC1=CC=C(NC2=CN=C3C=CC(=N[N]23)C4=CC=C(OC)C(=C4)OC)C=C1
NCGC00412625-01,COC1=CC=CC=C1C2=N[N]3C(=CN=C3C=C2)NC4=CC(=CC(=C4)N5CCOCC5)F
NCGC00412630-01,COC1=CC=CC=C1NC2=CN=C3C=CC(=N[N]23)C4=CC=CC(=C4)CO
NCGC00412632-01,COC1=CC=CC=C1C2=N[N]3C(=CN=C3C=C2)NC4=CC=C(CCO)C=C4
NCGC00412636-01,COC1=CC=C(NC2=CN=C3C=CC(=N[N]23)C4=CC=CC=C4OC)C=C1OC
NCGC00412638-01,COC1=CC(=CC=C1)NC2=CN=C3C=CC(=N[N]23)C4=CC=C(F)C=C4
NCGC00412641-01,FC1=CC=C(NC2=CN=C3C=CC(=N[N]23)C4=CC=CC=C4)C=C1
NCGC00412646-01,C[S+]([O-])(=O)NC1=CC(=CC=C1)NC2=CN=C3C=CC(=N[N]23)C4=CC=CC=C4
NCGC00412650-01,COC1=CC=C(C=C1OC)C2=N[N]3C(=CN=C3C=C2)NC4=CC=C5OCCOC5=C4
NCGC00412652-01,OCCC1=CC=C(NC2=CN=C3C=CC(=N[N]23)C4=CC=C(F)C=C4)C=C1
NCGC00412661-01,COC1=CC=CC=C1C2=N[N]3C(=CN=C3C=C2)NC4=CC=C(CN5CCN(C)CC5)C=C4
NCGC00412664-01,COC1=CC=C(NC2=CN=C3C=CC(=N[N]23)C4=CC=C(OC)C(=C4)OC)C=N1
NCGC00412667-01,COC1=CC=C(NC2=CN=C3C=CC(=N[N]23)C4=CC=CC=C4)C=C1
NCGC00412679-01,COC1=NC=C(NC2=C3OCCC3=C(C=N2)C4=C(OC)C=CC=C4)C=C1
NCGC00412686-01,COC1=CC=C(NC2=C3OCCC3=C(C=N2)C4=CN=CC=C4)C=C1
NCGC00412697-01,COC1=NC=C(C=C1)C2=C3CCOC3=C(NC4=CC=CC(=C4)N[S+](C)([O-])=O)N=C2
NCGC00412703-01,C[N]1C=C(C=N1)C2=C3CCOC3=C(NC4=CC=C(F)C=C4)N=C2
NCGC00412720-01,C1CC2=C(C=NC(=C2O1)NC3=CC=NC=C3)C4=CC=CC=C4
NCGC00412723-01,COC1=CC=C(C=C1)C(=O)NC2=C3OCCC3=C(C=N2)C4=CC=CC(=C4)N(C)C
NCGC00412727-01,CN(C)C1=CC=CC(=C1)C(=O)NC2=C3OCCC3=C(C=N2)C4=C[N](C)N=C4
NCGC00412731-01,COC1=CC(=CC=C1)NC2=C3OCCC3=C(C=N2)C4=CN=CC=C4
NCGC00412749-01,COC1=NC=CC=C1NC2=C3OCCC3=C(C=N2)C4=CC=CC=C4
NCGC00412768-01,CNC(=O)C1=CC=CC(=C1)C2=C3CCOC3=C(NC4=CC=CC=C4)N=C2
NCGC00412772-01,COC1=C(C=CC=C1)C2=C3CCOC3=C(NC4=CC=CC=C4)N=C2
NCGC00412779-01,COC1=NC=C(C=C1)C2=C3CCOC3=C(NC4=CC=CC=C4)N=C2
NCGC00412794-01,CC1=C(C(=NO1)C)C2=C3CCOC3=C(NC4=CC(=CC(=C4)N5CCOCC5)F)N=C2
NCGC00412796-01,COC1=CC(=CC=C1)NC2=C3OCCC3=C(C=N2)C4=C(OC)C=CC=C4
NCGC00412805-01,COC1=CC(=CN=C1)NC2=C3OCCC3=C(C=N2)C4=C(OC)C=CC=C4
NCGC00412817-01,COC1=CC(=CC=C1)NC2=C3OCCC3=C(C=N2)C4=CC=CC(=C4)N(C)C
NCGC00412835-01,COC1=CC(=CC=C1)NC2=C3OCCC3=C(C=N2)C4=CC=CC=C4
NCGC00412841-01,CNC(=O)C1=CC=CC(=C1)C2=C3CCOC3=C(NC4=CC=CC(=C4)F)N=C2
NCGC00412851-01,COC1=CC(=CN=C1)NC2=C3OCCC3=C(C=N2)C4=CC=CC(=C4)N(C)C
NCGC00412855-01,C[N]1C=C(C=N1)C2=C3CCOC3=C(NC4=CC=CC(=C4)F)N=C2
NCGC00412859-01,COC1=C(C=CC=C1)C2=C3CCOC3=C(NC4=CC=CN=C4)N=C2
NCGC00412885-01,CN(C)C1=NC=C2CCCC(C)(C(=O)NCC3=CC=CC(=C3)F)C2=N1
NCGC00412886-01,COC1=CC(=CC=C1)NC(=O)C2(C)COCC3=CN=C(NC4=CC=CC=C4)N=C23
NCGC00412901-01,CC1(CCCC2=CN=C(NCC3=CC=CC=C3)N=C12)C(=O)NC4CCOCC4
NCGC00412903-01,COC1=CC=C(NC(=O)C2(C)CCCC3=CN=C(NC4=CC=CC=C4)N=C23)C=N1
NCGC00412913-01,CC1(COCC2=CN=C(NC3=CC=CC=C3)N=C12)C(=O)NCC4=CC=CC=C4
NCGC00412925-01,CN(CC1=CC=CC=C1)C(=O)C2(C)CCCC3=CN=C(NC4=CC=CN=C4)N=C23
NCGC00412933-01,COC1=CC=C(NC(=O)C2(C)COCC3=CN=C(NC4=CC=CC=C4)N=C23)C=N1
NCGC00412939-01,CN(C)C1=NC=C2CCCC(C)(C(=O)NCC3CC3)C2=N1
NCGC00412953-01,COC1=CC(=CC=C1)NC2=NC=C3CCC(C)(C(=O)NC4=CC=C(OC)N=C4)C3=N2
NCGC00412965-01,CC1(CCCC2=CN=C(NC3=CC=CN=C3)N=C12)C(=O)NCC4=CC=C(F)C=C4
NCGC00412985-01,CC1(CCCC2=CN=C(NC3=CC=CC=C3)N=C12)C(=O)NC4CC4
